idSite,SiteName,DateTime,Observed
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 14:00:00,2.679
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 14:10:00,2.549
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 14:20:00,2.427
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 14:30:00,2.317
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 14:40:00,2.211
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 14:50:00,2.112
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 15:00:00,2.024
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 15:10:00,1.942
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 15:20:00,1.867
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 15:30:00,1.794
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 15:40:00,1.73
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 15:50:00,1.683
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 16:00:00,1.644
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 16:10:00,1.616
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 16:20:00,1.596
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 16:30:00,1.586
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 16:40:00,1.593
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 16:50:00,1.611
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 17:00:00,1.645
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 17:10:00,1.692
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 17:20:00,1.76
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 17:30:00,1.851
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 17:40:00,1.958
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 17:50:00,2.082
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 18:00:00,2.219
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 18:10:00,2.367
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 18:20:00,2.527
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 18:30:00,2.686
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 18:40:00,2.858
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 18:50:00,3.04
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 19:00:00,3.238
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 19:10:00,3.43
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 19:20:00,3.626
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 19:30:00,3.802
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 19:40:00,3.973
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 19:50:00,4.143
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 20:00:00,4.298
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 20:10:00,4.454
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 20:20:00,4.608
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 20:30:00,4.759
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 20:40:00,4.896
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 20:50:00,5.024
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 21:00:00,5.15
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 21:10:00,5.266
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 21:20:00,5.382
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 21:30:00,5.49
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 21:40:00,5.591
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 21:50:00,5.687
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 22:00:00,5.774
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 22:10:00,5.848
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 22:20:00,5.908
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 22:30:00,5.96
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 22:40:00,5.995
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 22:50:00,6.014
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 23:00:00,6.008
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 23:10:00,5.977
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 23:20:00,5.923
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 23:30:00,5.847
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 23:40:00,5.762
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-02 23:50:00,5.629
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 00:00:00,5.459
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 00:10:00,5.31
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 00:20:00,5.144
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 00:30:00,4.971
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 00:40:00,4.793
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 00:50:00,4.607
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 01:00:00,4.422
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),2015-01-03 01:10:00,4.24
