idSite,SiteName,DateTime,Observed
12b_MARGATE_PILE,Margate Pile,2015-01-01 20:30:00,3.706
12b_MARGATE_PILE,Margate Pile,2015-01-01 20:40:00,3.754
12b_MARGATE_PILE,Margate Pile,2015-01-01 20:50:00,3.775
12b_MARGATE_PILE,Margate Pile,2015-01-01 21:00:00,3.79
12b_MARGATE_PILE,Margate Pile,2015-01-01 21:10:00,3.797
12b_MARGATE_PILE,Margate Pile,2015-01-01 21:20:00,3.78
12b_MARGATE_PILE,Margate Pile,2015-01-01 21:30:00,3.741
12b_MARGATE_PILE,Margate Pile,2015-01-01 21:40:00,3.706
12b_MARGATE_PILE,Margate Pile,2015-01-01 21:50:00,3.666
12b_MARGATE_PILE,Margate Pile,2015-01-01 22:00:00,3.609
12b_MARGATE_PILE,Margate Pile,2015-01-01 22:10:00,3.534
12b_MARGATE_PILE,Margate Pile,2015-01-01 22:20:00,3.46
12b_MARGATE_PILE,Margate Pile,2015-01-01 22:30:00,3.364
12b_MARGATE_PILE,Margate Pile,2015-01-01 22:40:00,3.262
12b_MARGATE_PILE,Margate Pile,2015-01-01 22:50:00,3.138
12b_MARGATE_PILE,Margate Pile,2015-01-01 23:00:00,3.016
12b_MARGATE_PILE,Margate Pile,2015-01-01 23:10:00,2.903
12b_MARGATE_PILE,Margate Pile,2015-01-01 23:20:00,2.782
12b_MARGATE_PILE,Margate Pile,2015-01-01 23:30:00,2.651
12b_MARGATE_PILE,Margate Pile,2015-01-01 23:40:00,2.532
12b_MARGATE_PILE,Margate Pile,2015-01-01 23:50:00,2.406
12b_MARGATE_PILE,Margate Pile,2015-01-02 00:00:00,2.275
12b_MARGATE_PILE,Margate Pile,2015-01-02 00:10:00,2.142
12b_MARGATE_PILE,Margate Pile,2015-01-02 00:20:00,2.019
12b_MARGATE_PILE,Margate Pile,2015-01-02 00:30:00,1.909
12b_MARGATE_PILE,Margate Pile,2015-01-02 00:40:00,1.814
12b_MARGATE_PILE,Margate Pile,2015-01-02 00:50:00,1.706
12b_MARGATE_PILE,Margate Pile,2015-01-02 01:00:00,1.598
12b_MARGATE_PILE,Margate Pile,2015-01-02 01:10:00,1.486
12b_MARGATE_PILE,Margate Pile,2015-01-02 01:20:00,1.382
12b_MARGATE_PILE,Margate Pile,2015-01-02 01:30:00,1.288
12b_MARGATE_PILE,Margate Pile,2015-01-02 01:40:00,1.191
12b_MARGATE_PILE,Margate Pile,2015-01-02 01:50:00,1.102
12b_MARGATE_PILE,Margate Pile,2015-01-02 02:00:00,1.013
12b_MARGATE_PILE,Margate Pile,2015-01-02 02:10:00,0.94
12b_MARGATE_PILE,Margate Pile,2015-01-02 02:20:00,0.864
12b_MARGATE_PILE,Margate Pile,2015-01-02 02:30:00,0.792
12b_MARGATE_PILE,Margate Pile,2015-01-02 02:40:00,0.725
12b_MARGATE_PILE,Margate Pile,2015-01-02 02:50:00,0.676
12b_MARGATE_PILE,Margate Pile,2015-01-02 03:00:00,0.632
12b_MARGATE_PILE,Margate Pile,2015-01-02 03:10:00,0.609
12b_MARGATE_PILE,Margate Pile,2015-01-02 03:20:00,0.59
12b_MARGATE_PILE,Margate Pile,2015-01-02 03:30:00,0.57
12b_MARGATE_PILE,Margate Pile,2015-01-02 03:40:00,0.575
12b_MARGATE_PILE,Margate Pile,2015-01-02 03:50:00,0.592
12b_MARGATE_PILE,Margate Pile,2015-01-02 04:00:00,0.62
12b_MARGATE_PILE,Margate Pile,2015-01-02 04:10:00,0.676
12b_MARGATE_PILE,Margate Pile,2015-01-02 04:20:00,0.74
12b_MARGATE_PILE,Margate Pile,2015-01-02 04:30:00,0.815
12b_MARGATE_PILE,Margate Pile,2015-01-02 04:40:00,0.895
12b_MARGATE_PILE,Margate Pile,2015-01-02 04:50:00,0.991
12b_MARGATE_PILE,Margate Pile,2015-01-02 05:00:00,1.113
12b_MARGATE_PILE,Margate Pile,2015-01-02 05:10:00,1.236
12b_MARGATE_PILE,Margate Pile,2015-01-02 05:20:00,1.385
12b_MARGATE_PILE,Margate Pile,2015-01-02 05:30:00,1.526
12b_MARGATE_PILE,Margate Pile,2015-01-02 05:40:00,1.689
12b_MARGATE_PILE,Margate Pile,2015-01-02 05:50:00,1.845
12b_MARGATE_PILE,Margate Pile,2015-01-02 06:00:00,2.005
12b_MARGATE_PILE,Margate Pile,2015-01-02 06:10:00,2.193
12b_MARGATE_PILE,Margate Pile,2015-01-02 06:20:00,2.39
12b_MARGATE_PILE,Margate Pile,2015-01-02 06:30:00,2.58
12b_MARGATE_PILE,Margate Pile,2015-01-02 06:40:00,2.772
12b_MARGATE_PILE,Margate Pile,2015-01-02 06:50:00,2.958
12b_MARGATE_PILE,Margate Pile,2015-01-02 07:00:00,3.149
12b_MARGATE_PILE,Margate Pile,2015-01-02 07:10:00,3.314
12b_MARGATE_PILE,Margate Pile,2015-01-02 07:20:00,3.471
12b_MARGATE_PILE,Margate Pile,2015-01-02 07:30:00,3.607
12b_MARGATE_PILE,Margate Pile,2015-01-02 07:40:00,3.756
12b_MARGATE_PILE,Margate Pile,2015-01-02 07:50:00,3.914
12b_MARGATE_PILE,Margate Pile,2015-01-02 08:00:00,4.054
12b_MARGATE_PILE,Margate Pile,2015-01-02 08:10:00,4.196
12b_MARGATE_PILE,Margate Pile,2015-01-02 08:20:00,4.296
12b_MARGATE_PILE,Margate Pile,2015-01-02 08:30:00,4.395
12b_MARGATE_PILE,Margate Pile,2015-01-02 08:40:00,4.482
12b_MARGATE_PILE,Margate Pile,2015-01-02 08:50:00,4.555
12b_MARGATE_PILE,Margate Pile,2015-01-02 09:00:00,4.634
12b_MARGATE_PILE,Margate Pile,2015-01-02 09:10:00,4.703
12b_MARGATE_PILE,Margate Pile,2015-01-02 09:20:00,4.746
