idSite,site_name,frequency,power
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.223516960396694,1.9098391737102555e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.229518592287246,5.189814019123832e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.235520224177797,3.5524581303677204e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.24152185606835,2.190807911883537e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.247523487958901,2.3591178817585767e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.253525119849453,3.03566756226182e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.259526751740005,9.170133886843787e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.265528383630555,3.460622884951263e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.271530015521106,1.6667485722012807e-10
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.277531647411658,5.661394038980185e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.28353327930221,1.5780632084047396e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.289534911192762,2.724324957684446e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.295536543083314,2.7929691883690075e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.301538174973865,8.43232651789575e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.307539806864417,4.309354985668796e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.313541438754969,1.3697228462846199e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.319543070645521,1.104179769576008e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.325544702536073,5.144868077020888e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.331546334426625,1.067186782299441e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.337547966317176,2.4957509372252246e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.343549598207728,2.494666396537316e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.34955123009828,6.207870729549319e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.355552861988832,2.4673431131140917e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.361554493879384,5.712002853966259e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.367556125769935,1.4459793292572845e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.373557757660487,1.5963233944390603e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.379559389551037,8.815073866199379e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.385561021441589,6.909310699443494e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.39156265333214,5.243680070609289e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.397564285222693,7.365337131845898e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.403565917113244,3.5478215457285316e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.409567549003796,2.862765688475711e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.415569180894348,3.916215596432264e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.4215708127849,7.159933949979189e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.427572444675452,1.0745759276717119e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.433574076566003,1.3029672586908042e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.439575708456555,1.5800677451187128e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.445577340347107,2.3158373791660237e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.451578972237659,4.0158009520337767e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.45758060412821,4.989989475005553e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.463582236018762,4.5257763199048356e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.469583867909314,3.2711433089504175e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.475585499799866,1.5490784249844445e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.481587131690418,2.9076040043749887e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.487588763580968,4.203666173684407e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.49359039547152,6.1504541213063045e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.499592027362072,7.579425126167263e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.505593659252623,6.048775923109217e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.511595291143175,3.9419474316464144e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.517596923033727,9.215120711293243e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.523598554924279,9.859433353560719e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.52960018681483,2.7235021045550777e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.535601818705382,3.0637179650439384e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.541603450595934,7.4378646974536106e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.547605082486486,2.0593378858449078e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.553606714377038,2.730784155178952e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.55960834626759,7.06745065598284e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.565609978158141,1.6435518107508278e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.571611610048693,1.1907111165736537e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.577613241939245,4.5818593950079066e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.583614873829797,7.94873831254138e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.589616505720349,6.483526604935875e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.595618137610899,2.8436243314987458e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.60161976950145,2.2535282236167944e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.607621401392002,1.5452693041795608e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.613623033282554,7.039210939820476e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.619624665173106,2.6436412585521926e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.625626297063658,1.5155470034137962e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.63162792895421,5.877338782250629e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.637629560844761,1.913601836962106e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.643631192735313,1.7782956063812743e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.649632824625865,8.102629266457314e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.655634456516417,6.01064111358406e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.661636088406969,4.138362186330832e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.66763772029752,1.8259609802610976e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.673639352188072,7.678810193739581e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.679640984078624,3.704675350428154e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.685642615969176,5.2909619065967235e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.691644247859728,2.800228533641784e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.69764587975028,1.1882042324477946e-07
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.70364751164083,6.533846219210028e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.709649143531381,4.18390843898334e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.715650775421933,2.033035074669752e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.721652407312485,1.0940206471457596e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.727654039203037,1.142367859626106e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.733655671093588,2.0952918001600045e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.73965730298414,4.3988574181361163e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.745658934874692,7.316219272260224e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.751660566765244,1.4064616604615865e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.757662198655796,3.901395252636062e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.763663830546347,4.851604784186456e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.7696654624369,4.55809317746462e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.775667094327451,1.5018685548523564e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.781668726218003,1.3895326031686233e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.787670358108555,5.5240160796103644e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.793671989999106,5.336828303272125e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.799673621889658,1.4870552221696515e-07
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.80567525378021,3.845667682205849e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.811676885670762,2.986387417223254e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.817678517561312,9.723848827013988e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.823680149451864,2.0237898561240378e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.829681781342416,2.1457697107262726e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.835683413232967,7.67585924305772e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.84168504512352,3.0249903065053376e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.847686677014071,3.467580623265604e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.853688308904623,1.5289388991681058e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.859689940795175,2.232461679757807e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.865691572685726,6.665590780047318e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.871693204576278,1.2467439378037448e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.87769483646683,3.908994901046549e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.883696468357382,1.4823771178388324e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.889698100247934,1.6239448443171725e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.895699732138485,1.5555049690076758e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.901701364029037,2.402639944946146e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.907702995919589,7.479605927724258e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.91370462781014,6.108843777689521e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.919706259700693,1.0253602871691765e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.925707891591243,3.0226026587149325e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.931709523481794,1.9691202033677575e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.937711155372346,4.746837151454447e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.943712787262898,4.0451321011348255e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.94971441915345,1.9567367268340068e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.955716051044002,2.425927586198163e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.961717682934554,1.9464110213338754e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.967719314825105,4.6895549703937494e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.973720946715657,1.434290711030624e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.979722578606209,8.17551983194967e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.98572421049676,1.431508161120377e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.991725842387313,2.644118843969496e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),10.997727474277864,1.4889466836044385e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.003729106168416,1.430713733810149e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.009730738058968,2.0921866658523115e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.01573236994952,2.250609221151075e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.021734001840072,7.113225634759127e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.027735633730623,7.887870723748605e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.033737265621173,2.6224538812884688e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.039738897511725,3.4218864137475935e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.045740529402277,4.0871027347783946e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.051742161292829,4.7366246458939176e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.05774379318338,3.619926264475488e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.063745425073932,1.5230569384495586e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.069747056964484,3.8460405979051266e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.075748688855036,2.8585288751770182e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.081750320745588,3.251293657179964e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.08775195263614,2.074074784989899e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.093753584526691,8.001884361551051e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.099755216417243,2.3150309821095754e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.105756848307795,3.68781300808364e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.111758480198347,4.791201362818603e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.117760112088899,4.673544616556663e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.12376174397945,1.4695372023113454e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.129763375870002,1.797284783323417e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.135765007760554,6.101391608689522e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.141766639651104,1.108283091335262e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.147768271541656,1.2779077578324973e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.153769903432208,1.859636757327186e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.15977153532276,2.19447968246463e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.165773167213311,3.4038326969109116e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.171774799103863,1.2427162861050977e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.177776430994415,1.2699349190207395e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.183778062884967,1.281064784879236e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.189779694775519,7.980403296043313e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.19578132666607,1.3159090365606392e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.201782958556622,1.992402665998459e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.207784590447174,1.1838956688236293e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.213786222337726,2.6749035734993734e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.219787854228278,5.466453722442616e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.22578948611883,1.500358763352903e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.231791118009381,2.416277827925936e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.237792749899933,4.194174303166479e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.243794381790485,2.6904731791481908e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.249796013681037,2.2357980208449347e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.255797645571587,5.821578753490608e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.261799277462138,6.58056728490298e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.26780090935269,1.3599171070932868e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.273802541243242,3.867284652240136e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.279804173133794,2.360727781860859e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.285805805024346,1.2197296428027619e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.291807436914898,1.4291190395778326e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.29780906880545,3.47800715409691e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.303810700696001,1.5806559257040432e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.309812332586553,3.479854517398256e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.315813964477105,7.327726974646823e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.321815596367657,4.689896451948764e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.327817228258208,2.1097940730084126e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.33381886014876,5.051694358813292e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.339820492039312,1.4744228022797228e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.345822123929864,2.550401010223933e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.351823755820416,2.530350152245579e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.357825387710967,4.359979285044907e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.363827019601517,3.270908494252015e-10
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.36982865149207,3.1366878919012037e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.375830283382621,2.9660456596782048e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.381831915273173,3.515722557073887e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.387833547163725,3.735294463650747e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.393835179054276,5.2401635590480976e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.399836810944828,7.108697371632358e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.40583844283538,8.487795858333168e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.411840074725932,3.2033638257695703e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.417841706616484,1.2220876503660945e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.423843338507035,1.8609030992740876e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.429844970397587,1.0157271416424363e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.435846602288139,1.1161477242126136e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.441848234178691,2.3678076608859965e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.447849866069243,5.379193780646273e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.453851497959795,3.709040683075372e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.459853129850346,3.389035915824844e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.465854761740898,2.8200493684785804e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.471856393631448,3.0850546815376435e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.477858025522,2.319678798292164e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.483859657412552,6.113816991304886e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.489861289303104,3.3883386761602214e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.495862921193655,4.212773663476389e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.501864553084207,1.6205642681352507e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.507866184974759,1.2682718351850233e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.51386781686531,4.1158980243686196e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.519869448755863,2.1797829202680743e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.525871080646414,1.0160132217911905e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.531872712536966,7.54918732050897e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.537874344427518,1.3846833992177412e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.54387597631807,4.9843170010151815e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.549877608208622,2.055419928581889e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.555879240099173,1.1125600617143749e-07
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.561880871989725,1.5609806564444278e-07
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.567882503880277,1.4138215228172488e-10
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.573884135770829,9.574686770566893e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.57988576766138,3.025099386636943e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.58588739955193,1.7702676363617912e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.591889031442483,1.1840129092430477e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.597890663333034,6.095765841491735e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.603892295223586,2.3899794772004452e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.609893927114138,2.8283950298870795e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.61589555900469,3.5085082802586315e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.621897190895242,4.3033529541784904e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.627898822785793,1.3545701862495163e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.633900454676345,2.297101994447972e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.639902086566897,8.385158095360332e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.645903718457449,2.0175506569507988e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.651905350348,3.851719579999859e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.657906982238552,4.832859494235852e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.663908614129104,1.2072044335618286e-07
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.669910246019656,4.956546768894764e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.675911877910208,4.481906182719893e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.68191350980076,3.07655849526333e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.687915141691311,1.3252917356765307e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.693916773581861,1.4871114949708567e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.699918405472413,5.5081986364899536e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.705920037362965,1.6461153732895324e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.711921669253517,2.895030896225517e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.717923301144069,4.1997915859593783e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.72392493303462,2.3137712616464093e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.729926564925172,3.412740933389272e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.735928196815724,5.664175588505379e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.741929828706276,1.2147276677356798e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.747931460596828,5.402836641923478e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.75393309248738,9.189666960165352e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.759934724377931,2.844517548081924e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.765936356268483,1.7114056329179435e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.771937988159035,4.071105804534695e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.777939620049587,3.524906893627529e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.783941251940139,3.329426077179729e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.78994288383069,3.486514372400366e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.795944515721242,1.6059829474100326e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.801946147611792,3.3892285041766055e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.807947779502344,6.466340401179574e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.813949411392896,2.6369433962047953e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.819951043283448,2.3676352458043295e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.825952675174,2.4119145556774846e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.831954307064551,4.684190521436205e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.837955938955103,4.23260230892672e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.843957570845655,1.9051329133279654e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.849959202736207,9.175606100193334e-09
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.855960834626758,3.321790439261906e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.86196246651731,4.0247915593763327e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.867964098407862,3.006107655390234e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.873965730298414,3.7873860592614446e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.879967362188966,1.931183565331814e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.885968994079517,4.444175922122666e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.89197062597007,3.723315909142383e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.897972257860621,4.011329462705504e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.903973889751173,1.535626943030205e-08
09c_CORYTON_HOLEHAVEN,Coryton (Holehaven),11.909975521641725,1.0987209524506708e-08
